"No.","Time","Source","Destination","Protocol","Length","Info"
"7114","534.755310","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=479/57089, ttl=128 (reply in 7116)"
"7116","534.794255","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=479/57089, ttl=53 (request in 7114)"
"7121","535.769136","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=480/57345, ttl=128 (reply in 7122)"
"7122","535.834357","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=480/57345, ttl=53 (request in 7121)"
"7123","536.813570","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=481/57601, ttl=128 (reply in 7124)"
"7124","536.839378","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=481/57601, ttl=53 (request in 7123)"
"7125","537.835351","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=482/57857, ttl=128 (reply in 7126)"
"7126","537.878094","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=482/57857, ttl=53 (request in 7125)"
"7127","538.853649","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=483/58113, ttl=128 (reply in 7128)"
"7128","538.914074","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=483/58113, ttl=53 (request in 7127)"
"7129","539.865917","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=484/58369, ttl=128 (reply in 7133)"
"7133","539.914257","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=484/58369, ttl=53 (request in 7129)"
"7140","540.881099","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=485/58625, ttl=128 (reply in 7142)"
"7142","540.916868","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=485/58625, ttl=53 (request in 7140)"
"7148","541.899830","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=486/58881, ttl=128 (reply in 7150)"
"7150","541.955068","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=486/58881, ttl=53 (request in 7148)"
"7154","542.914899","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=487/59137, ttl=128 (reply in 7155)"
"7155","542.955959","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=487/59137, ttl=53 (request in 7154)"
"7156","543.929256","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=488/59393, ttl=128 (reply in 7157)"
"7157","543.955064","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=488/59393, ttl=53 (request in 7156)"
"7163","544.945830","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=489/59649, ttl=128 (reply in 7164)"
"7164","544.996735","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=489/59649, ttl=53 (request in 7163)"
"7167","545.960457","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=490/59905, ttl=128 (reply in 7168)"
"7168","545.999649","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=490/59905, ttl=53 (request in 7167)"
"7171","546.982124","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=491/60161, ttl=128 (reply in 7172)"
"7172","547.041387","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=491/60161, ttl=53 (request in 7171)"
"7175","547.999168","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=492/60417, ttl=128 (reply in 7176)"
"7176","548.035048","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=492/60417, ttl=53 (request in 7175)"
"7177","549.020760","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=493/60673, ttl=128 (reply in 7178)"
"7178","549.053223","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=493/60673, ttl=53 (request in 7177)"
"7179","550.038304","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=494/60929, ttl=128 (reply in 7180)"
"7180","550.076132","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=494/60929, ttl=53 (request in 7179)"
"7181","551.064106","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=495/61185, ttl=128 (reply in 7182)"
"7182","551.114428","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=495/61185, ttl=53 (request in 7181)"
"7185","552.086603","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=496/61441, ttl=128 (reply in 7186)"
"7186","552.114634","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=496/61441, ttl=53 (request in 7185)"
"7992","634.544218","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=497/61697, ttl=128 (reply in 7993)"
"7993","634.597801","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=497/61697, ttl=53 (request in 7992)"
"7994","635.555946","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=498/61953, ttl=128 (reply in 7995)"
"7995","635.597701","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=498/61953, ttl=53 (request in 7994)"
"7996","636.574406","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=499/62209, ttl=128 (reply in 7997)"
"7997","636.643303","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=499/62209, ttl=53 (request in 7996)"
"7998","637.583714","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=500/62465, ttl=128 (reply in 7999)"
"7999","637.653045","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=500/62465, ttl=53 (request in 7998)"
"8002","638.599053","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=501/62721, ttl=128 (reply in 8003)"
"8003","638.638213","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=501/62721, ttl=53 (request in 8002)"
"8004","639.614584","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=502/62977, ttl=128 (reply in 8007)"
"8007","639.682606","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=502/62977, ttl=53 (request in 8004)"
"8012","640.631787","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=503/63233, ttl=128 (reply in 8013)"
"8013","640.682461","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=503/63233, ttl=53 (request in 8012)"
"8014","641.645658","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=504/63489, ttl=128 (reply in 8015)"
"8015","641.693431","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=504/63489, ttl=53 (request in 8014)"
"8016","642.693417","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=505/63745, ttl=128 (reply in 8017)"
"8017","642.756324","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=505/63745, ttl=53 (request in 8016)"
"8018","643.755898","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=506/64001, ttl=128 (reply in 8019)"
"8019","643.796594","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=506/64001, ttl=53 (request in 8018)"
"8081","644.773151","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=507/64257, ttl=128 (reply in 8083)"
"8083","644.837207","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=507/64257, ttl=53 (request in 8081)"
"8098","645.790969","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=508/64513, ttl=128 (reply in 8099)"
"8099","645.836532","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=508/64513, ttl=53 (request in 8098)"
"8108","646.810638","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=509/64769, ttl=128 (reply in 8109)"
"8109","646.876906","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=509/64769, ttl=53 (request in 8108)"
"8116","647.828196","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=510/65025, ttl=128 (reply in 8117)"
"8117","647.876935","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=510/65025, ttl=53 (request in 8116)"
"8172","648.845451","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=511/65281, ttl=128 (reply in 8173)"
"8173","648.876807","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=511/65281, ttl=53 (request in 8172)"
"8209","649.866462","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=512/2, ttl=128 (reply in 8213)"
"8213","649.917341","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=512/2, ttl=53 (request in 8209)"
"8266","650.885055","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=513/258, ttl=128 (reply in 8268)"
"8268","650.916793","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=513/258, ttl=53 (request in 8266)"
"8291","651.907881","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=514/514, ttl=128 (reply in 8292)"
"8292","651.957815","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=514/514, ttl=53 (request in 8291)"
"8309","652.928518","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=515/770, ttl=128 (reply in 8310)"
"8310","652.957556","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=515/770, ttl=53 (request in 8309)"
"8335","653.943269","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=516/1026, ttl=128 (reply in 8337)"
"8337","653.999683","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=516/1026, ttl=53 (request in 8335)"
"8341","654.958308","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=517/1282, ttl=128 (reply in 8343)"
"8343","654.996952","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=517/1282, ttl=53 (request in 8341)"
"8358","655.968535","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=518/1538, ttl=128 (reply in 8359)"
"8359","655.999552","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=518/1538, ttl=53 (request in 8358)"
"8368","656.986114","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=519/1794, ttl=128 (reply in 8369)"
"8369","657.037172","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=519/1794, ttl=53 (request in 8368)"
"8372","658.005177","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=520/2050, ttl=128 (reply in 8373)"
"8373","658.036736","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=520/2050, ttl=53 (request in 8372)"
"8376","659.023244","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=521/2306, ttl=128 (reply in 8377)"
"8377","659.079451","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=521/2306, ttl=53 (request in 8376)"
"8380","660.037814","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=522/2562, ttl=128 (reply in 8381)"
"8381","660.082012","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=522/2562, ttl=53 (request in 8380)"
"8388","661.053585","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=523/2818, ttl=128 (reply in 8389)"
"8389","661.119018","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=523/2818, ttl=53 (request in 8388)"
"8393","662.069702","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=524/3074, ttl=128 (reply in 8394)"
"8394","662.127733","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=524/3074, ttl=53 (request in 8393)"
"8397","663.083674","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=525/3330, ttl=128 (reply in 8398)"
"8398","663.119219","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=525/3330, ttl=53 (request in 8397)"
"8404","664.103616","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=526/3586, ttl=128 (reply in 8405)"
"8405","664.158552","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=526/3586, ttl=53 (request in 8404)"
"8409","665.121311","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=527/3842, ttl=128 (reply in 8410)"
"8410","665.168224","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=527/3842, ttl=53 (request in 8409)"
"8421","666.133616","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=528/4098, ttl=128 (reply in 8422)"
"8422","666.187580","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=528/4098, ttl=53 (request in 8421)"
"8429","667.152035","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=529/4354, ttl=128 (reply in 8430)"
"8430","667.199197","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=529/4354, ttl=53 (request in 8429)"
"8435","668.170749","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=530/4610, ttl=128 (reply in 8436)"
"8436","668.239481","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=530/4610, ttl=53 (request in 8435)"
"8437","669.186647","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=531/4866, ttl=128 (reply in 8438)"
"8438","669.239143","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=531/4866, ttl=53 (request in 8437)"
"8444","670.206845","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=532/5122, ttl=128 (reply in 8445)"
"8445","670.241810","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=532/5122, ttl=53 (request in 8444)"
"8447","671.226943","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=533/5378, ttl=128 (reply in 8448)"
"8448","671.283483","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=533/5378, ttl=53 (request in 8447)"
"8451","672.239969","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=534/5634, ttl=128 (reply in 8452)"
"8452","672.279484","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=534/5634, ttl=53 (request in 8451)"
"8455","673.246042","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=535/5890, ttl=128 (reply in 8456)"
"8456","673.278127","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=535/5890, ttl=53 (request in 8455)"
"8461","674.252391","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=536/6146, ttl=128 (reply in 8462)"
"8462","674.319687","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=536/6146, ttl=53 (request in 8461)"
"8463","675.264854","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=537/6402, ttl=128 (reply in 8464)"
"8464","675.318388","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=537/6402, ttl=53 (request in 8463)"
"8465","676.280420","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=538/6658, ttl=128 (reply in 8466)"
"8466","676.316866","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=538/6658, ttl=53 (request in 8465)"
"8467","677.296592","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=539/6914, ttl=128 (reply in 8468)"
"8468","677.324251","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=539/6914, ttl=53 (request in 8467)"
"8469","678.310479","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=540/7170, ttl=128 (reply in 8470)"
"8470","678.357348","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=540/7170, ttl=53 (request in 8469)"
"8473","679.341098","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=541/7426, ttl=128 (reply in 8476)"
"8476","679.397366","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=541/7426, ttl=53 (request in 8473)"
"8477","680.357567","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=542/7682, ttl=128 (reply in 8478)"
"8478","680.397872","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=542/7682, ttl=53 (request in 8477)"
"8479","681.420654","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=543/7938, ttl=128 (reply in 8480)"
"8480","681.477880","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=543/7938, ttl=53 (request in 8479)"
"8481","682.487577","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=544/8194, ttl=128 (reply in 8482)"
"8482","682.518832","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=544/8194, ttl=53 (request in 8481)"
"8487","683.504732","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=545/8450, ttl=128 (reply in 8488)"
"8488","683.559509","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=545/8450, ttl=53 (request in 8487)"
"8492","684.522296","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=546/8706, ttl=128 (reply in 8493)"
"8493","684.560255","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=546/8706, ttl=53 (request in 8492)"
"8494","685.534360","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=547/8962, ttl=128 (reply in 8495)"
"8495","685.597959","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=547/8962, ttl=53 (request in 8494)"
"8503","686.556962","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=548/9218, ttl=128 (reply in 8504)"
"8504","686.598482","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=548/9218, ttl=53 (request in 8503)"
"8513","687.580257","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=549/9474, ttl=128 (reply in 8514)"
"8514","687.637205","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=549/9474, ttl=53 (request in 8513)"
"8517","688.585950","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=550/9730, ttl=128 (reply in 8518)"
"8518","688.639457","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=550/9730, ttl=53 (request in 8517)"
"8519","689.606380","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=551/9986, ttl=128 (reply in 8520)"
"8520","689.639539","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=551/9986, ttl=53 (request in 8519)"
"8521","690.624445","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=552/10242, ttl=128 (reply in 8522)"
